#node	date	numeric date
EPI1902552	2020-11-05	2020.844262
EPI1815134	2020-11-09	2020.855191
NODE_0000933	2020-08-26	2020.652168
EPI1850635	2020-11-26	2020.901639
EPI1845953	2020-12-09	2020.937158
NODE_0000972	2020-10-01	2020.748905
EPI1896419	--	--
EPI1846578	2020-11-03	2020.838798
EPI1814993	2020-11-16	2020.874317
NODE_0000905	2020-12-01	2020.915301
EPI1837607	2020-12-01	2020.915301
EPI1837623	2020-12-01	2020.915301
EPI1837599	2020-12-01	2020.915301
EPI1837615	2020-12-01	2020.915301
NODE_0000910	2020-11-14	2020.871378
EPI1839085	2020-12-12	2020.945355
NODE_0000245	2020-12-11	2020.943628
EPI1839093	2020-12-12	2020.945355
NODE_0000246	2020-12-12	2020.945355
EPI1839109	2020-12-12	2020.945355
EPI1839101	2020-12-12	2020.945355
NODE_0000899	2020-07-24	2020.561935
EPI1896395	2021-02-17	2021.128767
NODE_0000254	2020-11-07	2020.850908
EPI1846089	2020-12-23	2020.975410
NODE_0000255	2020-12-14	2020.950820
EPI1846001	2020-12-14	2020.950820
NODE_0000257	2020-12-22	2020.972678
EPI1846081	2020-12-23	2020.975410
EPI1846073	2020-12-22	2020.972678
NODE_0000934	2020-12-07	2020.932147
EPI1842128	2021-01-01	2021.000000
NODE_0000267	2020-12-30	2020.996546
NODE_0000269	2021-01-01	2021.000000
EPI1842104	2021-01-01	2021.000000
EPI1842136	2021-01-01	2021.000000
NODE_0000271	2020-12-31	2020.998273
EPI1842120	2021-01-01	2021.000000
NODE_0000273	2021-01-01	2021.000000
EPI1842144	2021-01-01	2021.000000
EPI1842112	2021-01-01	2021.000000
NODE_0000964	2020-12-23	2020.975410
EPI1839450	2020-12-23	2020.975410
EPI1839466	2020-12-23	2020.975410
EPI1839442	2020-12-23	2020.975410
EPI1839458	2020-12-23	2020.975410
NODE_0000968	2021-01-10	2021.024658
EPI1842080	2021-01-10	2021.024658
EPI1842096	2021-01-10	2021.024658
EPI1842072	2021-01-10	2021.024658
EPI1842088	2021-01-10	2021.024658
NODE_0000940	2020-09-25	2020.733266
EPI1845913	2020-12-04	2020.923497
EPI1850640	2020-12-02	2020.918033
EPI1846049	2020-12-21	2020.969945
NODE_0000944	2020-10-13	2020.783712
EPI1846129	2020-12-27	2020.986339
NODE_0000945	2020-12-09	2020.939450
EPI1846025	2020-12-16	2020.956284
EPI1846145	2020-12-28	2020.989071
