Name,Date,Region,Strain
EPI_ISL_9880019,2022.0191780821917,North America,A/mallard/North_Carolina/AH0182886/2022 H5N1
EPI_ISL_9880021,2022.0191780821917,North America,A/northern_pintail/North_Carolina/AH0182892/2022 H5N1
EPI_ISL_9880151,2022.0191780821917,North America,A/gadwall/North_Carolina/AH0182894/2022 H5N1
EPI_ISL_9880152,2022.0191780821917,North America,A/northern_shoveler/North_Carolina/AH0182913/2022 H5N1
EPI_ISL_9880153,2022.0191780821917,North America,A/American_wigeon/North_Carolina/AH0182954/2022 H5N1
EPI_ISL_9909371,2022.1013698630136,North America,A/turkey/Indiana/22-003707-003/2022 H5N1
EPI_ISL_400268,2019.682191780822,Europe,A/Common_Teal/Chany_Lake/357/2019 H3N8
EPI_ISL_4061066,2020.4071038251366,North America,A/ruddy_turnstone/Delaware_Bay/370/2020 H7N9
EPI_ISL_1241001,2020.6584699453551,Europe,A/mallard/Novosibirsk_region/3541k/2020 H12N5
EPI_ISL_3098719,2021.164383561644,Europe,A/peregrine_falcon/Sweden/SVA210309SZ0403/FB000851/K-2021 H5N4
EPI_ISL_400286,2019.682191780822,Europe,A/Shoveler/Chany_Lake/62/2019 H1N1
EPI_ISL_1184524,2020.6584699453551,Europe,A/mallard/Novosibirsk_region/3445k/2020 H1N1
EPI_ISL_294074,2017.0328767123287,North America,A/black_duck/Tennessee/17OS0306/2017 H5N1
EPI_ISL_503358,2019.717808219178,Asia,A/duck/Mongolia/876/2019 H3N8
EPI_ISL_4056625,2020.4071038251366,North America,A/Ruddy_Turnstone/Delaware_Bay/591/2020 H12N3
EPI_ISL_4061266,2020.4071038251366,North America,A/ruddy_turnstone/Delaware_Bay/173/2020 H12N8
EPI_ISL_393454,2018.9205479452055,North America,A/Mallard/Missouri/18OS2459/2018 H10N7
EPI_ISL_1225079,2021.123287671233,Europe,A/eurasian_curlew/Netherlands/21024069-002/2021 H5N4
EPI_ISL_697687,2019.786301369863,Europe,A/duck/Moscow/5744/2019 H1N1
EPI_ISL_1240996,2020.6584699453551,Europe,A/common_teal/Novosibirsk_region/3559k/2020 H4N6
EPI_ISL_10364607,2021.1479452054793,Europe,A/mute_swan/Czech_Republic/4099/2021 H5N5
EPI_ISL_15052970,2021.772602739726,Asia,A/gull/Shandong/W1359/2021 H16N3
EPI_ISL_397843,2016.0819672131147,North America,A/ring-necked_duck/California/16-004032-1/2016 H5N2
